geneID	x	y	MIDCount	cell
Serpinb5	31601	21316	1	332290
Bmpr2	29998	21301	2	316169
Mrpl44	10816	13907	3	40788
Gm2000	17598	17360	1	143362
Ptma	29130	16867	1	304864
Ptma	27880	18007	2	287697
Copa	21796	13936	2	183107
Col3a1	27655	10730	2	284292
Mrpl44	30520	21218	2	321880
Wdfy1	13196	13086	1	75469
Wdfy1	14211	14409	1	90436
Wdfy1	19973	11039	1	166469
Mpzl1	27971	15299	2	288682
Myl1	18966	12884	1	158648
Wdfy1	13368	15517	3	77954
Copa	21235	10315	1	178050
Rasal2	20361	13293	1	169937
Wdfy1	28359	21581	2	294368
Wdfy1	27453	21978	3	281695
Snrpe	24748	9884	1	234265
Wdfy1	17815	21438	3	146887
Erbb4	19946	17825	1	166072
Wdfy1	22642	13282	4	195249
Wdfy1	16142	20207	1	120693
Wdfy1	16357	23407	1	124080
Tmeff2	18336	14528	2	153256
Nckap5	24666	12690	2	232480
Wdfy1	14533	21824	2	95234
Col3a1	29450	20845	3	309463
Cdc73	29454	20342	1	309133
Nop58	19141	14403	1	159922
Hjurp	27182	24287	1	277615
Wdfy1	27168	10526	1	277411
Eloc	10312	20418	2	34346
Rpl31	13416	18223	1	78442
Tpr	14190	23242	1	90237
Ptma	24737	9935	1	233453
Gli2	23858	9771	4	217699
Scg2	13113	17441	1	74493
Gm21972	15678	13835	2	113463
Axdnd1	25847	13185	1	255576
Cdc73	14065	16161	1	88356
Col6a3	24720	13718	3	233400
Rpl7	25283	13957	1	244558
Cab39	17346	20208	3	139481
Usp40	16790	20594	4	130654
Ptma	15047	19417	1	103554
Ptma	13864	22886	1	85304
Kifap3	17097	24470	1	135190
Rpl37a	26224	10089	1	261904
Rasal2	13968	22317	1	86881
Agfg1	28051	22181	1	289971
Stx6	28668	19741	1	298724
Ppp1r12b	28757	16158	1	300064
Map4k4	15606	21308	2	112563
Ptma	10007	13800	1	30565
Mff	23232	21546	2	205887
Agap1	29016	17284	2	303457
Col3a1	25787	12473	1	253918
Ints7	12736	22622	2	68637
Mrps14	16579	23012	1	127503
Ptma	23505	13648	1	211328
Gm29536	15083	22034	1	104014
Dstyk	26824	24264	2	272178
Rab17	20148	15849	1	167991
Kcne4	24445	9886	1	228804
Kcne4	25368	17814	1	246403
Rpl31	11491	11559	1	49569
Kcne4	31133	14479	1	328388
Kcne4	16885	23128	2	132113
Rpl37a	28395	16299	1	294542
Boll	25754	12847	1	253724
Col6a3	28069	22175	1	289971
Kcne4	31191	18071	3	328753
Col3a1	16005	20027	1	118706
Dusp10	21382	9943	2	179346
Kcne4	12445	22825	1	64664
Nos1ap	13964	22322	1	86881
Prim2	20252	18232	2	168813
Kcne4	21061	12334	1	176468
Hnrnpu	14192	23246	2	90237
Mrps9	15889	20196	1	116906
Terf1	28781	15534	4	300341
Acsl3	27710	20527	1	285067
Rassf5	24564	13319	1	230750
Kcnk2	28195	17827	1	291712
Ncl	28683	16727	1	298890
Prg4	13527	10493	1	79836
Acsl3	14312	20476	1	92009
Dstyk	13286	19917	1	76657
Sgk3	15275	20350	1	107434
Vps4b	14456	22193	2	94152
Cops9	24145	10371	3	222905
Acsl3	17654	21295	3	144225
Cenpf	12342	22094	3	63032
Itm2c	12331	23778	3	62568
Cox5b	26192	21804	1	261414
Acsl3	22746	13420	1	197327
Rgl1	23785	26003	1	216585
Nop58	14859	17019	2	100617
Tagln2	24496	9863	4	229775
Gm2000	16038	14848	1	119261
Slc39a10	29947	22477	3	315508
Col3a1	14615	13296	1	96641
Ptma	19607	10601	1	163304
Fn1	22234	9908	3	188706
Acsl3	30810	17635	1	325236
Pign	23793	12537	2	216466
Acsl3	32043	15589	1	335159
Acsl3	13671	15809	1	82174
Mrps14	26036	21718	1	258767
Acsl3	28912	18443	2	302232
Lamc1	26366	10191	3	264773
Gm2000	18287	14181	2	152638
Atic	13522	22978	2	80012
Dpp10	20087	13592	1	167415
Zfp281	29014	19956	1	303442
Cacybp	29827	16434	1	313741
Ralgps2	28901	16698	1	301879
Acsl3	21637	13511	1	181760
B3gat2	16922	18257	2	132593
Cacybp	28960	21644	4	302553
Ncl	13170	22837	1	75248
Hspd1	23095	23941	1	203657
Dpp10	32034	15583	1	335159
Acsl3	32379	18535	1	336541
Acsl3	19145	13753	2	159903
Col3a1	26658	21954	1	269332
Rdh10	19399	17411	1	161832
Acsl3	30279	19357	2	319290
Igfbp5	16058	13749	1	119481
Traf5	24658	25475	1	232540
Gm2000	28027	22105	1	289533
Rpl37a	24778	12936	1	234350
Acsl3	29984	15604	4	315865
Acsl3	24856	26059	1	236085
Swt1	20362	13292	1	169937
Rpl37a	27758	22179	1	285655
Acadl	14422	24394	1	93645
Ppp1r12b	14388	13309	2	93235
Gm10561	24772	13685	1	234777
Acsl3	27645	10737	1	283993
Gm2000	17268	13761	1	138335
Rpl7	21515	13613	1	180718
Btg2	26227	23696	3	261769
Rpl7	27525	20987	1	282576
Acsl3	15251	13053	1	106917
Slc39a10	32393	18533	1	336541
Prex2	12800	21859	1	69625
Mdm4	26241	10153	1	262654
Gm29536	24047	9994	1	221491
Utp14b	24457	13663	1	228983
Ncl	23931	22814	1	218982
Dennd1b	15724	17073	4	114399
Snrpe	23006	14105	2	202015
Utp14b	22623	21289	2	194891
9330175M20Rik	25722	23795	1	252812
Trak2	28097	22179	1	290452
Utp14b	25554	16973	1	250164
Ptma	14541	22447	2	95559
Utp14b	22431	21361	1	191540
Pign	29475	13624	2	309482
Angel2	28610	22141	1	297854
Utp14b	16829	19845	2	131014
Pfdn2	29299	15326	1	307134
Scg2	21516	10719	1	180653
Utp14b	15759	16866	1	115151
Ptma	26395	10171	1	264773
Utp14b	29451	19683	1	309169
Pfdn2	13657	22536	2	82166
Cul3	24370	26302	1	227241
Utp14b	10672	14399	1	38933
Enah	13939	14773	3	86411
Rpl37a	16498	15885	1	126137
Utp14b	26868	24191	2	272962
Utp14b	27065	13025	3	275683
Lrrfip1	27912	18022	1	287697
Prdx6	27610	15118	1	283621
Acsl3	30245	14557	1	318902
Utp14b	24055	13963	3	221030
Rrp15	26946	22045	1	273919
Cops9	16295	23260	4	122868
Arpc2	20263	15862	1	168864
Cd247	15480	15735	2	110521
Kcnq5	14689	19687	1	98007
Srgap2	25547	21057	1	249561
Mgat5	12873	19685	1	70826
Farsb	20002	14342	1	166604
Pou2f1	32482	17880	2	336745
Farsb	13079	23885	1	73938
Farsb	15830	17318	3	116107
Farsb	30118	22269	2	317679
Farsb	16082	23669	2	119835
Farsb	16056	24827	1	119428
Farsb	32141	16004	1	335656
Farsb	26045	12812	1	258995
Farsb	8107	13087	2	11526
Ndufa10	23956	14178	1	219539
Gulp1	25826	23621	2	254885
Ndufs1	15815	14835	2	116053
Rpl7	24958	12971	1	238790
Farsb	22846	12736	1	198991
Akt3	28275	18851	1	292928
Farsb	24564	13853	1	230899
Pnkd	13858	24032	2	85004
Ptma	28098	22263	1	290553
Rpl31	24977	13524	3	238617
Eprs	26360	21547	1	264380
Arhgef4	16421	15176	1	125078
Farsb	22716	25890	1	196567
2310009B15Rik	16158	20622	1	120817
1700034P13Rik	20925	10482	1	175239
Farsb	28129	13313	3	290792
Pogk	11388	24003	3	48140
Atp1a2	13238	22828	1	75934
Farsb	23876	9828	1	217989
Farsb	21448	18862	3	179972
Farsb	28676	11432	4	298201
Farsb	27383	23711	1	280426
Usp37	26355	21637	1	264210
Farsb	16471	23372	3	125755
Dst	20125	15861	3	167737
Stk16	28360	15824	2	294223
Farsb	22997	10123	1	201916
Farsb	28005	19286	1	289198
Ptma	17954	21060	2	148633
Ctdsp1	23876	24171	1	218405
Rgl1	15646	19695	2	113396
Bcl2	24622	10013	2	231899
Farsb	15834	21455	1	116092
Ptma	13549	21541	1	80161
Ptma	13944	14224	1	86622
Dis3l2	17544	18103	1	142685
Rpl37a	14818	10796	1	100027
Mapkapk2	11026	13067	2	43575
Gm2000	14275	10676	1	91431
Hdlbp	28166	13439	1	291495
Mcm3	26137	24047	2	260570
Lrrfip1	15754	21308	1	115222
Batf3	30343	20810	1	320039
Dst	26129	24067	1	260570
Maip1	26219	21250	1	262003
Cops9	22724	13479	3	196721
Farsb	29365	19941	2	307972
Tagln2	27909	18014	2	287697
Tpr	18437	21450	1	154432
Cavin2	26047	24794	1	259106
Mob4	28908	13788	2	301943
Farsb	20784	9973	1	173978
Mcm3	22952	13792	1	200645
Ptma	28222	13226	1	292297
A830008E24Rik	30160	19680	1	318015
Rpl37a	24848	26046	1	235698
Cox5b	12588	22482	3	66444
Srgap2	22601	21291	1	194891
Itpkb	28437	22231	1	295320
Farsb	20391	13381	2	170009
Dhx9	7584	21706	2	7032
Trip12	17902	21205	3	147965
Nucks1	22980	21393	2	201800
Farsb	17130	20332	1	135931
Snrpe	24710	11925	4	233314
Rpl37a	12420	17700	1	64122
Mrpl44	28500	18758	4	296281
Cacybp	24889	12697	2	236398
Farsb	22642	14102	2	195003
Mob4	24345	9858	1	227117
Farsb	25365	17801	1	246403
Snrpe	20934	13137	1	175389
Farsb	17750	23335	1	145594
Farsb	9194	14601	1	21759
Ppp1r7	17179	20871	1	136806
Dis3l2	14717	22156	1	98206
Farsb	27416	21889	1	281181
Cd34	29735	19410	1	312957
Mapkapk2	28844	18989	2	301116
Rpl7	9342	12656	1	23150
Pbx1	28727	14797	1	299383
Farsb	25671	17125	1	252263
Dennd1b	22553	15293	1	193771
Farsb	15323	13759	1	108335
Col3a1	21380	18911	1	179359
Farsb	18403	20947	3	153976
Rpl7	15575	24410	2	112365
Ilkap	22040	9894	1	185922
Axdnd1	30192	17706	1	318471
Ipo9	9796	16845	1	27918
Lamc1	26738	21670	1	270743
Farsb	28720	21970	1	299359
Nif3l1	28386	22334	2	294552
Hlx	15696	17616	1	113980
Arpc5	26965	12467	1	274434
Pnkd	22989	21396	3	201800
Farsb	23965	14166	1	219539
Pign	15409	20603	1	109602
Mfsd6	30361	20915	3	320288
Sh3bp4	27630	10734	2	283993
Farsb	24301	25592	1	225826
Gm2000	14575	14645	1	96161
Farsb	13147	12556	3	74670
Farsb	20005	11037	1	166469
Col3a1	18915	18649	2	158409
Rpl7	8458	22772	1	14614
Insig2	29380	20389	1	308528
Marc2	26679	18630	1	269764
Cox5b	7587	21724	2	7032
Traf5	25649	10193	2	251564
Prrc2c	26966	23411	1	274541
Rpl7	30323	20185	1	319918
Pax3	16150	21960	1	120805
Pax3	31941	15585	1	334660
Inpp4a	23213	21502	2	206022
Pax3	16753	23141	4	130175
Dars	30343	20005	3	320095
Uggt1	25082	13502	1	240587
Gm2000	24890	25993	1	237021
Fn1	15786	23615	1	115447
Ccnt2	21857	9954	2	183858
Abi2	28931	22456	1	302455
Ptpn4	21933	25262	2	184737
Ncl	14007	22234	1	87255
Gm2000	15404	14966	1	109362
Col3a1	13772	24241	1	83816
Fn1	13576	24186	2	80934
Inpp5d	29341	17533	3	307824
Atg4b	31401	14659	1	330853
Enah	22717	25892	1	196567
Pax3	18070	20804	3	150045
R3hdm1	18939	18667	4	158409
Ipo9	29301	16250	1	307321
Tsn	28313	18166	1	293595
Txndc9	21535	10710	1	180653
Mrpl30	13740	23874	1	83000
Epha4	26024	24849	1	258433
Epha4	23642	26211	1	213936
Sdccag8	13958	14226	1	86622
Gm29427	26570	23079	2	268090
Ptma	26472	13767	1	266400
Agap1	25030	24871	1	239590
Epha4	20879	10450	1	174877
Ppip5k2	23226	21728	1	206004
Epha4	14929	16623	2	101584
Tnnt2	25879	12680	1	256054
Col6a3	14827	10782	1	100027
Ints7	14410	23838	1	93506
Epha4	26621	12326	2	268968
Col19a1	28679	13355	1	298711
Fastkd2	28056	13155	1	289993
Snrpe	29232	16185	2	306363
Dnpep	26785	24026	1	271511
Epha4	28757	16603	1	300126
Hecw2	13530	21538	3	80161
Cnst	14095	10252	2	88501
Eif2d	28605	18320	2	297657
Epha4	15240	10847	1	106844
Slc41a1	26761	10674	2	271272
Traf5	30215	20184	2	318680
Epha4	30496	20118	4	321689
Col3a1	24077	9998	1	221491
Gigyf2	14212	15976	2	90663
Smap1	24241	13420	1	225026
Epha4	30125	14360	1	317387
Epha4	15408	9940	1	109496
Mcm3	17991	18522	1	149139
Stk25	22983	25763	2	201669
Ptma	19453	12665	1	162188
Apoa2	15983	13726	1	118474
Gorab	16395	18485	1	124392
Epha4	17116	15865	2	135686
Eif4e2	23120	14997	2	203539
Hjurp	13682	22530	4	82560
Epha4	24278	25722	1	225559
Epha4	6354	16726	2	578
Kdm5b	28427	16345	2	295021
Epha4	14768	24405	1	98936
Col3a1	24608	21458	1	232135
Epha4	17730	22937	1	145396
Ddr2	26937	22060	1	273919
Rab3gap1	23448	13204	4	210103
Cul3	29395	22475	1	308521
Epha4	16218	20367	2	121880
Nifk	26220	23656	2	262202
Rbbp5	28668	18587	1	298861
Rpl37a	14452	22181	1	94152
Orc2	11297	12069	1	46895
Kansl3	26823	21950	1	272111
Igfbp2	25968	12031	1	257362
D2hgdh	23606	12859	2	213343
Epha4	23148	12032	1	204751
Gm2000	24696	13234	1	233107
Col5a2	15930	20207	1	117543
Epha4	27768	19693	2	285948
Mrps14	28876	16030	1	301675
Elk4	14317	24457	1	92128
Pbx1	18087	13170	3	150358
Plcl1	13814	15297	1	84332
Coa5	29624	22531	1	311261
Swt1	19430	18765	1	161965
Ptma	9687	20756	1	26770
Tsen15	31000	20144	1	327077
Tsn	14540	22498	1	95493
Usp21	31126	18508	1	328203
Fhl2	29367	16678	1	308180
Dtymk	26214	21299	1	262019
Cd247	23037	26379	1	202769
Lpgat1	27670	22131	1	284323
Chpf	15495	9885	1	110820
Epha4	20305	13257	1	169286
Rpl37a	12526	20283	1	65815
Hspe1	16115	20120	1	120288
Epha4	25766	12465	1	253918
Epha4	24754	26204	1	234607
Cops9	31173	18276	4	328642
Zranb3	29158	11656	1	305423
Pnkd	28061	17935	1	289899
Traf5	27892	18007	1	287697
Rpl7	21502	12407	1	180525
Fam174a	31729	14989	1	333140
Gulp1	22420	9945	3	191150
Nop58	20034	10012	2	166777
H3f3a	27632	18142	1	283976
Pid1	30324	22292	1	319908
Epha4	17861	21147	1	147341
Sf3b1	24343	25660	1	226741
Gli2	26762	21997	1	271305
Epha4	16520	23386	2	126657
Ush2a	7191	20735	1	4662
Map4k4	26321	21907	2	263385
Rpl37a	23651	14261	4	213801
Ptma	17984	18561	1	149009
Epha4	30064	16312	1	316795
Ube2t	13340	15721	2	77346
Rpl37a	31142	18226	1	328303
Rpl7	32266	19777	1	336147
Tpr	29170	16931	1	305438
Traf3ip1	20002	9915	1	166731
Tor1aip2	18329	15996	3	153197
Rpl31	14285	22272	2	91608
Itm2c	13596	20307	1	81108
Nrp2	16458	23390	3	125562
Slc4a3	28675	16710	1	298890
Arpc5	25520	23772	2	248966
Cntnap5b	20414	10510	1	170437
Ralb	28417	19497	3	295252
Srgap2	29325	11712	4	307526
Csrp1	23931	12953	1	218610
Slc4a3	12444	22269	2	64462
Ptma	17537	21412	1	142481
Nucks1	23921	22397	1	218681
Ncl	14086	10268	2	88501
Arpc2	16015	21680	1	118695
Slc4a3	27648	20986	1	284148
Ino80dos	31222	14485	1	329057
R3hdm1	30004	22489	1	316108
Nenf	24548	13267	1	230411
Slc4a3	14831	19311	2	100159
Ptma	6815	18202	3	2353
Hdlbp	14850	14809	2	100565
Kcnq5	29112	16484	2	304770
Trip12	8629	22923	1	16103
Stk11ip	16910	23903	1	132852
Serpine2	20912	10448	1	175159
Tmem183a	29431	19846	1	308886
Stk11ip	16080	23660	1	119835
Zranb3	23732	14214	1	215589
Stk11ip	24218	24113	1	224343
Dnah7b	25230	23830	1	243587
Col6a3	24779	12934	2	234350
Stk11ip	10247	12130	1	33617
Col5a2	24677	9871	2	233016
Snrpe	24960	12981	1	238790
Lpgat1	28338	19385	1	293794
Spats2l	28366	19377	1	294142
Actr1b	19902	10560	1	165666
Col5a2	13131	18409	1	74540
Kcnk2	14915	16931	2	101320
Stk11ip	14238	14418	1	90759
Hmcn1	17026	22613	1	134487
Stk11ip	16370	24631	2	124417
Rpl7	13688	22528	3	82560
Cr1l	30598	17891	2	323062
Stk11ip	9764	20463	2	27530
Stk11ip	28764	16604	2	300126
Fbxo28	14570	16256	2	95991
Col6a3	23922	9828	3	218919
Inha	12735	22603	1	68637
Trip12	25491	13397	1	248549
Mettl18	26477	18623	1	266391
Mpc2	24972	13351	2	238767
Tsn	14937	19911	1	101911
Inha	18769	13686	2	157323
Dis3l2	26688	18163	1	269953
Wdr26	24168	25652	2	223292
Ccdc93	24407	23148	1	227719
Prex2	17276	23714	1	138445
Dedd	20894	13196	2	174976
Col3a1	22726	12093	2	196927
Rpl37a	13208	13091	1	75469
Kcnb2	13078	20019	1	73901
Itpkb	28836	19067	2	300972
Vcpip1	23092	10374	1	203434
Inha	13770	24251	1	83816
Fcer1g	29361	19645	2	307939
Obsl1	29507	19418	1	309896
Obsl1	13537	24135	2	80441
Uck2	28653	16486	1	297931
Obsl1	27785	22106	1	285982
Obsl1	27139	23328	2	276787
Obsl1	26685	23980	1	269898
Cops8	19737	10627	3	164193
Obsl1	22802	24907	3	198201
Mettl13	27127	21944	1	276954
Nek7	17098	10345	4	135513
Prex2	18147	21739	3	150887
Inpp5d	22676	13025	2	195789
Pam	14033	23395	3	87729
Gm2000	19882	19019	1	165575
Srgap2	20448	18165	1	170546
Cul3	28538	18160	1	296882
Wdr26	29163	22485	1	305632
Obsl1	23656	26201	2	213936
Tmem9	30212	15923	1	318591
Obsl1	26752	12883	2	271169
Psmd1	30858	16313	1	325644
Obsl1	15508	24850	2	111094
Snrpe	17361	13085	2	139726
Obsl1	15411	20496	1	109619
Hspe1	13554	16318	1	80444
Obsl1	24851	13038	2	236237
Obsl1	26035	24813	1	259106
Obsl1	13905	24406	1	85886
Ptma	25867	10406	1	255882
Obsl1	25423	24136	1	247014
Obsl1	16543	23486	1	126851
Arpc2	21535	10706	2	180653
Dedd	29576	21933	2	310669
Ralgps2	25462	26181	2	247915
Gm2000	32457	17935	1	336735
Mgat5	25002	13723	2	238878
Sft2d2	27730	22149	1	285399
Obsl1	18407	20934	3	153976
Pbx1	31507	17352	1	331674
Ptma	17977	21627	1	149082
Rpl37a	13137	22853	1	74619
4930523C07Rik	9451	12594	4	24179
Obsl1	15199	24404	1	105965
Rpl31	12888	19672	2	70826
Tmem131	23044	24629	1	202386
Obsl1	27696	20964	1	284777
Dtymk	25693	11885	2	252484
Gm2000	29276	20619	2	306987
Col3a1	23617	12869	1	213343
Obsl1	24437	24653	1	228697
Ccdc115	11999	24039	1	57690
Obsl1	28491	18468	2	296126
Obsl1	24419	13083	1	228099
Ptma	31051	16677	1	327574
Ptpn4	27921	12990	4	287883
Gpc1	24640	21470	1	232135
Smg7	26314	21819	1	263551
Obsl1	24497	25479	1	229654
Obsl1	24844	26053	1	236085
Hmcn1	18147	21739	2	150887
Rb1cc1	27738	22132	1	285255
Obsl1	21513	12398	2	180525
Obsl1	24865	26052	3	236085
Obsl1	30607	16026	4	323000
Prrc2c	12409	22322	1	64102
Snrpe	18841	10815	1	157650
Cop1	26230	10081	1	261904
Bag2	23768	13924	2	216318
Pde6d	26031	24812	1	259106
Obsl1	29597	14148	1	310974
Rpl7	28932	22358	1	302313
Obsl1	26412	12311	1	265403
Ptma	27502	20201	1	282118
Obsl1	24370	9860	1	227117
Zfp451	23063	26077	4	203260
Pbx1	19405	17386	3	161850
Pou2f1	26828	24211	1	272448
Pea15a	14533	14897	1	95501
Rpl31	13376	15525	2	77954
Mgat5	13253	22253	1	76758
Obsl1	12326	23772	2	62568
Lamc1	28626	16712	3	298203
Col3a1	26478	10308	1	266468
Obsl1	28723	21378	3	299172
Hmcn1	12009	23678	2	58023
Gm2000	25580	9954	1	250648
Ptma	28390	15628	1	294541
Dars2	30538	14441	1	322113
Tmem198	15418	12866	1	109553
Obsl1	24288	13247	1	225814
Gm2000	13690	15790	1	82174
Rpl37a	18995	18643	2	158898
Chpf	7517	21515	1	6665
Fn1	15957	21735	1	117911
Eif5b	18917	18628	1	158192
Ccnt2	23663	12756	3	214200
Bcl2	18608	13807	1	156012
Itm2c	22742	12119	3	196927
Chpf	17678	19593	1	144592
Actr3	24643	13757	1	232481
Cep350	14199	13395	2	90287
Cdc73	27599	22098	1	283406
Pde6d	25204	17755	1	243187
Gm2000	28776	18167	1	300268
Ptma	22921	14071	1	200174
Atg16l1	30458	19294	1	321245
Chpf	28342	18129	2	294068
Chpf	28721	21973	1	299359
Col3a1	17411	23678	1	140067
Chpf	14156	23007	1	89647
Ncl	20357	13548	2	169855
Cops8	17736	22933	2	145396
Psmd1	16231	20255	1	122055
1500015O10Rik	26856	24105	1	272829
Gli2	16555	22271	2	127090
Angptl1	18464	14068	2	154774
Ino80d	9077	20279	1	20243
Chpf	24344	9867	1	227117
Tram1	25032	24887	3	239590
Chpf	28952	19121	1	302486
Tram2	29869	19368	2	314714
Cox5b	32485	18204	3	336767
Chpf	23906	12465	1	218711
Gm2000	27911	14552	2	287827
Chpf	23942	14172	2	219539
Eef1b2	18132	15786	1	150870
Rpl37a	15657	19884	3	113397
Ptma	31722	14995	2	333140
Chpf	31995	16181	4	334891
Chpf	15426	24275	2	109765
Rpl37a	28751	15585	2	299844
Pid1	22668	25562	1	195742
Uap1	23514	26056	1	211500
Chpf	22853	21666	2	199412
Chpf	6277	17828	1	456
Chpf	31600	14683	1	332370
Kansl1l	27615	10714	1	283714
Tnfrsf11a	14474	22575	4	94745
Chpf	29690	19374	1	312259
Chpf	28143	15406	2	291257
Aamp	16448	15962	1	125304
Rpl37a	16015	21678	1	118695
Pla2g4a	19220	17688	1	160605
Nav1	24886	26015	2	237400
Gls	15049	19421	1	103554
Gm38394	24782	25227	2	234755
Nek7	23924	9790	1	219097
Rnpepl1	18674	14751	1	156539
Dbi	18909	18597	2	158192
Gm2000	23454	24766	1	210435
Tns1	8450	22758	1	14614
Asic4	5874	15125	1	62
Ivns1abp	14515	21686	1	95395
Mia3	25644	10192	1	251564
Arpc2	23674	25390	1	214240
Asic4	31178	20436	1	328737
Rpl37a	16285	23243	1	123018
Rpl37a	25734	17572	1	253377
Asic4	27958	14203	1	288517
Rpl7	13625	23002	1	81538
Wdr75	28918	20419	1	302235
Cdc73	12802	16488	1	69739
Gulp1	16257	14977	1	122383
Eif5b	28979	15912	1	302907
Gm2000	23928	13882	4	218822
Taf1a	30496	20119	1	321689
Hspd1	26937	21982	1	273829
Ptma	12783	21129	1	69621
Ivns1abp	14640	22392	1	97140
Gm2000	14862	10005	1	100579
Dtl	19292	10271	2	161112
Cd84	15993	21634	1	118555
Hmcn1	14940	23895	3	101991
Gm2000	13420	18210	1	78442
Gmppa	24877	9877	2	236737
Gm37988	29178	16557	1	305583
Ddr2	16134	23360	1	120666
Mgst3	28342	18295	1	294210
Nckap5	25746	17259	1	253457
Cox5b	17540	14507	1	142472
Gmppa	18349	11347	1	153482
Ugt1a10	17521	17354	1	141878
Col5a2	19311	18802	1	161228
Suco	16771	23210	1	130413
Rpl37a	20435	19188	2	170534
Gmppa	17605	22700	4	143548
Gmppa	28679	16728	3	298890
Stk11ip	16957	20347	2	133464
Cul3	23944	26028	2	219314
Gm26670	29401	22473	1	308521
Gmppa	23459	24771	1	210435
Gmppa	16074	20241	1	119996
Stk25	8991	23160	1	19323
Gli2	23960	14153	1	219539
Capn10	13933	12426	1	86280
Tagln2	30416	15938	1	320924
Eef1b2	32462	18336	1	336717
Rnf2	28107	22278	2	290553
Rnf152	18322	13752	1	153146
Cops7b	29288	22002	1	307111
Cop1	29198	14172	1	305928
Snrpe	23942	26040	1	219314
Speg	13545	13812	1	80470
Mcm6	20144	19054	1	167774
Gm2000	26843	21849	1	272662
Speg	24324	9845	1	226376
Fmn2	13576	18327	1	80666
Gm2000	12912	23005	2	71694
Gm2000	22429	12998	1	191793
Ptma	7949	14278	3	10028
Speg	29046	14042	1	304062
Adss	13152	17446	1	74884
Clasp1	28452	16565	1	295303
Hecw2	28670	19323	2	298572
Actr1b	27647	20606	1	284271
Ptma	28026	12864	2	289704
Dner	24973	23854	2	238394
Speg	16403	18937	3	124688
Speg	27135	12467	1	276972
Hmcn1	14412	23826	2	93506
Speg	14643	14799	1	97244
Speg	29410	21835	2	308700
Speg	18793	13673	2	157323
Ufc1	29008	17012	2	303456
Mrps14	23895	9993	3	218252
Nop58	27954	22286	2	288512
Ptma	18276	14171	2	152638
Hdlbp	29954	22472	1	315508
Trak2	25020	24034	1	239576
Ctla4	29355	19932	1	307972
Ppip5k2	24167	25600	3	223419
Speg	29474	13602	1	309482
Epha4	24659	25482	4	232540
Ilkap	9329	12798	2	23125
Cops9	10883	16175	1	41585
Gm2000	23612	13670	1	213297
Gm2000	26426	10214	3	265566
Akt3	30382	20541	1	320511
Tmem183a	25526	23349	1	249241
Tpr	26659	21936	1	269332
Axdnd1	29720	14475	1	312569
Tmem131	18626	11296	1	156241
Gli2	24608	25505	1	231550
Atg16l1	16697	23010	2	129219
Tpr	28361	20051	1	294194
Pigc	28449	19512	1	295252
Pid1	16446	23419	1	125504
Fmo1	13306	18522	1	76820
Fam174a	29072	14028	1	304062
Xpr1	29332	20481	1	307508
Enah	29775	18527	2	312956
Snrpe	27076	18666	1	276210
Cul3	31048	16673	1	327574
Myl1	25519	26219	1	249287
Ndufs2	22034	9916	1	185922
Rpl31	16014	14794	1	118489
Trip12	13604	18001	1	81162
Eprs	31136	14034	1	328362
Des	23954	25824	1	219448
Vangl2	16451	16236	1	125431
Des	29663	19326	1	312147
Edem3	30237	18863	1	319008
Rpl37a	16801	19836	1	131014
Actr3	29387	19443	2	308373
Des	10572	23651	1	37494
Fam174a	30769	18755	2	324893
Vash2	14296	16713	1	91718
Mfsd6	15654	13825	2	113463
Itpkb	23557	24867	1	212473
Uggt1	28791	16336	1	300238
Spag16	21604	12906	1	181478
Col3a1	24414	12463	1	228229
Ptma	27737	22144	1	285399
Cd34	16953	20339	1	133464
Rpl31	29386	19957	1	308412
Soat1	19807	13509	2	164849
Abi2	15639	21272	1	113027
Pex19	14940	19913	1	101911
Ctdsp1	27580	10656	2	283211
Des	14430	16509	1	93758
Rpl37a	29096	13628	1	304458
Kifap3	25524	26114	1	249304
Des	19715	13478	1	164173
Ncl	29105	16871	1	304864
Rpl37a	27239	17966	1	278380
Rasal2	29495	11917	3	309697
Tram1	26177	13073	2	260860
Axdnd1	26166	23949	1	261293
Uchl5	25256	24727	1	244186
Myl1	28573	18556	1	297397
Prrx1	26486	10244	1	266657
Ncoa2	16972	23205	4	133617
Gm2000	18330	15993	2	153197
Ptma	25201	26167	1	242620
R3hdm1	23662	26285	1	214407
Rev1	28902	21654	1	302204
Mgat5	14427	16638	1	93912
Rcsd1	6634	19308	1	1520
Rpl37a	20622	10497	2	172241
Gm16083	22916	13888	2	200195
Adam23	24698	11926	1	233314
Usp37	29077	16750	1	304146
Ccnt2	16617	21018	3	128063
Des	22395	9960	1	191150
F11r	22990	12081	1	201778
Col3a1	28345	19849	1	294105
Rpl7	13629	22996	1	81538
Des	21449	18274	1	179934
Dgkd	25411	17753	2	247002
Plcl1	29882	12242	1	314705
Serpinc1	24262	9895	1	225757
Rpl37a	28912	18450	1	302232
Gm2000	23036	13047	1	202502
Epha4	22729	13467	1	196721
Fn1	9874	23656	2	28949
Des	21847	9941	1	183858
Arhgef4	23656	26193	1	213936
Adipor1	24162	25577	2	223323
Hspe1	19655	14578	1	163677
Rpl37a	25634	13175	1	251720
Kdsr	27886	15564	1	287646
Ilkap	13149	22844	1	74619
Ptp4a1	29556	19400	4	310639
Astn1	14735	16118	1	98704
Des	15764	22799	1	115058
Uggt1	14064	16147	1	88356
Gli2	17601	21367	1	143607
Cr1l	20195	19174	2	168404
